sample,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70#0,feature_71#0,feature_72#0,feature_73#0,feature_74#0,feature_75#0,feature_76#0,feature_77#0,feature_78#0,feature_79#0,feature_80#1,feature_81#1,feature_82#1,feature_83#1,feature_84#1,feature_85#1,feature_86#1,feature_87#1,feature_88#1,feature_89#1,feature_90#2,feature_91#2,feature_92#2,feature_93#2,feature_94#2,feature_95#2,feature_96#2,feature_97#2,feature_98#2,feature_99#2,status
sample_179,0.424145709,0.80863096,0.715917156,0.900916696,0.224617709,0.599282259,0.365556757,0.734314927,0.16865684,0.719952085,0.205261397,0.814791098,0.499925695,0.500500415,0.505692507,0.684948166,0.159794537,0.748127,0.302867259,0.647306574,0.770348876,0.715178391,0.484084865,0.222699049,0.331369712,0.289060033,0.986818802,0.163039508,0.194591201,0.414292552,0.740244955,0.585905659,0.104546547,0.725189943,0.754759158,0.04692602,0.364378206,0.192397389,0.981463218,0.355177227,0.284632609,0.613446432,0.262738855,0.437007748,0.488962442,0.309857932,0.141784658,0.517714331,0.222828862,0.921754431,0.98152757,0.732858705,0.091301552,0.004139316,0.652904532,0.409392024,0.18573973,0.52062401,0.228877898,0.902173791,0.501105492,0.515612157,0.062969092,0.150783564,0.825303868,0.037625301,0.501478718,0.949829439,0.026049439,0.246703594,0.47527453,0.941312433,0.944587468,0.296326282,0.059221492,0.734167208,0.067785841,0.499584002,0.042240882,0.948863238,0.322717946,0.051329582,0.443452716,0.179678868,0.00594847,0.15779047,0.907780847,0.168290135,0.232503973,0.830898302,0.907129505,0.289438928,0.895047725,0.354716901,0.481216524,0.462656906,0.697984853,0.408514736,0.776563439,0.813829027,0
sample_180,0.104916408,0.080583406,0.079831986,0.628442195,0.060155116,0.208166141,0.660988242,0.847699323,0.543263268,0.355268437,0.26062128,0.145876682,0.00196941,0.317213283,0.264287787,0.466955434,0.429598293,0.692113174,0.305550723,0.234940022,0.990841154,0.680820071,0.053886409,0.921379862,0.753489797,0.962650964,0.382565302,0.281576518,0.279636399,0.087721986,0.099758791,0.408702558,0.398969994,0.021128958,0.159195889,0.16748007,0.841506309,0.138128448,0.682918742,0.145063196,0.929114413,0.123603264,0.716489976,0.533292296,0.758656079,0.965483241,0.917857066,0.182396153,0.778914078,0.558762191,0.156510178,0.536972327,0.424772533,0.712490836,0.939960393,0.585358955,0.979758541,0.760070923,0.440007958,0.747753539,0.275869114,0.203784138,0.837907974,0.209420703,0.628473961,0.420278553,0.891954285,0.714066298,0.650474636,0.15384992,0.129093816,0.971607944,0.862390012,0.990753709,0.702265894,0.444628561,0.805645959,0.556964186,0.846757652,0.314319494,0.690926448,0.274885046,0.852158739,0.550276619,0.299061405,0.73723658,0.167417653,0.146293599,0.029024682,0.483404151,0.092975771,0.816269876,0.641199464,0.652069995,0.957064315,0.266417533,0.097967946,0.1387773,0.347792811,0.426597772,0
sample_181,0.520659122,0.562415666,0.945271317,0.428763806,0.543299906,0.666587733,0.346245799,0.416471929,0.283676997,0.707306056,0.465000517,0.67118032,0.165438008,0.914103097,0.293382838,0.719166184,0.5437953,0.446339062,0.965322806,0.022570881,0.277326211,0.887709326,0.776227401,0.586355907,0.782784787,0.608230732,0.074225337,0.988391744,0.560678656,0.846642125,0.593908543,0.33498896,0.065950879,0.484178685,0.4860685,0.690358427,0.195089453,0.231145247,0.478700168,0.093227332,0.500496063,0.078383329,0.028768353,0.038610806,0.063878854,0.541217642,0.505696799,0.428419826,0.874358541,0.590727637,0.983255321,0.533235413,0.511701848,0.21139204,0.65083417,0.976015619,0.920557291,0.405199552,0.474527671,0.474606255,0.002117379,0.55999352,0.505593244,0.526447672,0.783917329,0.04901567,0.185070985,0.495349446,0.34572695,0.114726603,0.037095488,0.172644816,0.111820195,0.539304797,0.129682894,0.465976105,0.324338924,0.234630728,0.304664565,0.810060089,0.420860061,0.870836636,0.247046418,0.33391737,0.416678451,0.76683974,0.617307493,0.867665473,0.624777524,0.429464233,0.107261109,0.013213681,0.174675441,0.535963613,0.711102945,0.10514645,0.708988442,0.742240757,0.61753781,0.43074077,1
sample_182,0.212237367,0.846899423,0.219259689,0.242493215,0.690001031,0.306661993,0.106236642,0.41849402,0.118778273,0.823870144,0.997902319,0.03297397,0.720226398,0.838468195,0.749302759,0.710202261,0.424174287,0.524312701,0.598524206,0.956216468,0.044896561,0.658440376,0.507886824,0.333679832,0.666412579,0.713360894,0.460972653,0.509707836,0.747210805,0.700296858,0.651681218,0.627052892,0.878594752,0.746272133,0.591063781,0.966692378,0.466892888,0.285096148,0.342333507,0.632580658,0.761045698,0.241043349,0.067015725,0.517814531,0.238314457,0.494656893,0.152298774,0.014346476,0.565356076,0.265997914,0.695143784,0.494241597,0.184155822,0.01663682,0.806928998,0.954326002,0.40005578,0.074587553,0.793990111,0.093117079,0.047429814,0.446894664,0.13190095,0.53480053,0.115444159,0.127611818,0.27126067,0.806757472,0.797493297,0.479405558,0.452147674,0.683005563,0.903424603,0.068175533,0.7505258,0.305358142,0.7525434,0.506858402,0.275287293,0.279829502,0.801651978,0.434791144,0.987648015,0.779449965,0.46497517,0.610141124,0.936116197,0.715169415,0.301029988,0.353725052,0.869620209,0.802330532,0.477090189,0.935262191,0.794788579,0.608565993,0.641014743,0.486184904,0.59092628,0.042316172,0
sample_183,0.015400548,0.068120521,0.384455818,0.494353962,0.766307836,0.5758348,0.658936177,0.361248265,0.632540742,0.577990591,0.768847453,0.563212181,0.588416089,0.210432594,0.635411591,0.717822201,0.674324785,0.009994433,0.813474353,0.265962718,0.922131799,0.401859045,0.854550094,0.198102075,0.472485543,0.630923341,0.143264041,0.022511467,0.983464341,0.03741451,0.336913468,0.650992086,0.215524048,0.989432855,0.09096062,0.518265797,0.547686857,0.163880467,0.911958752,0.403353519,0.229507446,0.281253077,0.401926903,0.389012509,0.657672866,0.204270109,0.817231131,0.680672374,0.27140223,0.971675708,0.959939292,0.645247218,0.5137826,0.101949282,0.91202757,0.913229696,0.792731322,0.516879797,0.031992339,0.922463012,0.652819423,0.036935837,0.92087018,0.592223087,0.666575084,0.654761445,0.637477075,0.077627065,0.298712628,0.23591748,0.318781635,0.783618879,0.172976126,0.826311848,0.101324917,0.586472407,0.388866055,0.359958784,0.137728957,0.977543194,0.511585323,0.500522207,0.393555738,0.767703175,0.687677506,0.05383349,0.96877785,0.812704874,0.536174145,0.633419325,0.907705616,0.537094551,0.373406741,0.197563939,0.373987622,0.802294569,0.87177178,0.361825226,0.749390186,0.001765077,0
sample_184,0.721589023,0.410431463,0.375706768,0.852956265,0.382121673,0.455016964,0.435720568,0.888103769,0.346549085,0.849790775,0.835087266,0.212832619,0.58381112,0.945344586,0.321390335,0.846964826,0.283843845,0.683739796,0.635228598,0.276352111,0.049599006,0.691252226,0.433938044,0.570113801,0.411582594,0.309212889,0.374592635,0.325688868,0.17252282,0.916524248,0.521225214,0.84340829,0.230566719,0.648199887,0.38026782,0.035909013,0.853558291,0.865411961,0.872547811,0.12801179,0.409742731,0.564589985,0.00900442,0.151579422,0.903120084,0.588522131,0.392784043,0.445685276,0.82229021,0.208967232,0.115092551,0.705937469,0.910653724,0.351716579,0.232389812,0.31490921,0.899857472,0.47988975,0.212170522,0.726183353,0.512447061,0.878409623,0.005175388,0.170562761,0.820823846,0.252514442,0.877641761,0.174282503,0.615344331,0.372456084,0.243186826,0.501264693,0.834219458,0.812492035,0.946088331,0.924107206,0.288760209,0.290143938,0.075566865,0.185720035,0.605323472,0.084994782,0.970166462,0.917290358,0.316991369,0.892023899,0.675564477,0.85237833,0.562268877,0.789434301,0.589461991,0.320978111,0.496779721,0.71423803,0.319108927,0.692485181,0.180731717,0.067959629,0.133275072,0.865596701,0
sample_185,0.424818282,0.939809954,0.493273059,0.655183958,0.639825368,0.170880819,0.542878598,0.085285516,0.174112197,0.044789989,0.057226897,0.460001925,0.366627686,0.85409886,0.957686651,0.096524175,0.771056788,0.792152379,0.62569558,0.994228826,0.326818812,0.224693859,0.743556389,0.07025979,0.33637462,0.273895929,0.989767547,0.20924025,0.76265016,0.868063495,0.561151659,0.715576215,0.923369067,0.042215547,0.735865592,0.020245614,0.089245116,0.105295698,0.929717455,0.110994445,0.714684188,0.004592862,0.962719118,0.518672446,0.715348238,0.331284289,0.494733495,0.87347317,0.050901048,0.563889242,0.52372395,0.159237361,0.561985892,0.415481543,0.124028388,0.82380344,0.884916879,0.758655735,0.606610719,0.917367412,0.531215442,0.457355242,0.147035906,0.987985095,0.648637323,0.330151582,0.088266367,0.286014604,0.933130282,0.798091445,0.301829148,0.163262756,0.59381175,0.284272079,0.970982963,0.352727713,0.534802733,0.056556725,0.015652079,0.330151656,0.141172605,0.464375011,0.864469653,0.480892547,0.874901218,0.005616166,0.700051035,0.467414325,0.330055479,0.568666607,0.331931723,0.954283367,0.378504269,0.319775539,0.102372728,0.881315977,0.688742427,0.483044704,0.852374014,0.934343603,1
sample_186,0.867849735,0.664342664,0.942671865,0.458202279,0.007534959,0.021434304,0.945880155,0.29155377,0.57964719,0.224282371,0.672724995,0.102559326,0.973347118,0.791396127,0.250665643,0.256551177,0.447986653,0.854585264,0.884857416,0.723203073,0.926159191,0.14822638,0.728358058,0.202549535,0.849686363,0.021932491,0.03716175,0.288391829,0.023399357,0.764180107,0.06980577,0.576474402,0.026186788,0.556406782,0.992223962,0.479067248,0.3602092,0.65189762,0.156989865,0.108662229,0.853768754,0.631239991,0.368330731,0.636811291,0.757322059,0.286087837,0.160708793,0.016400206,0.150827854,0.739267281,0.08320009,0.099141666,0.001791358,0.639700585,0.453566552,0.631156654,0.934587579,0.462306884,0.353679143,0.134118674,0.291254058,0.755029968,0.226265392,0.932340481,0.276838204,0.76567036,0.076208714,0.975506544,0.817513239,0.753952932,0.143820575,0.767532842,0.622341519,0.550849464,0.42877983,0.373932362,0.438606227,0.051152621,0.075982214,0.886228754,0.744053877,0.700040645,0.758897615,0.553970318,0.783398698,0.408352746,0.405425918,0.696800814,0.27984855,0.766948823,0.486267599,0.69699906,0.347691659,0.676341487,0.983713492,0.239570746,0.3494049,0.454792836,0.953393388,0.581579855,1
sample_187,0.840682294,0.30130237,0.127734358,0.076962737,0.48130028,0.096117388,0.709207839,0.754369747,0.913687276,0.582509987,0.388157781,0.791745802,0.537890802,0.702935308,0.865606045,0.3875514,0.449498118,0.506800126,0.633727063,0.170816449,0.059934737,0.942911843,0.634435325,0.720784165,0.94803674,0.564578943,0.246574092,0.562457869,0.369342216,0.241781351,0.610119507,0.849509096,0.796771114,0.518935703,0.899484057,0.29589051,0.472953519,0.258856526,0.966038725,0.123376698,0.977945233,0.672418757,0.117609757,0.588929344,0.855281026,0.440874999,0.398053324,0.596684998,0.164702514,0.956720656,0.046194175,0.931556152,0.303126549,0.608083772,0.662474365,0.704398527,0.938871148,0.717189518,0.258279678,0.778513055,0.661846057,0.709125967,0.231041645,0.690166025,0.718740588,0.994890894,0.957521728,0.680620802,0.189052931,0.917130011,0.302215676,0.177480476,0.286548267,0.52737968,0.091058049,0.790028023,0.07618102,0.806460115,0.53518402,0.804077339,0.039863216,0.874607289,0.461537478,0.986332035,0.303816364,0.086841667,0.900894573,0.039531368,0.348029156,0.270250996,0.059432368,0.988783166,0.737972573,0.480246606,0.248706592,0.252213657,0.741654939,0.617365124,0.779755853,0.971871197,1
sample_188,0.333132293,0.370901841,0.452649366,0.819004842,0.363384789,0.811163833,0.846021613,0.771460801,0.891389836,0.083020379,0.512283209,0.486767683,0.394185903,0.421979626,0.964320173,0.533730074,0.180363787,0.629213341,0.514505395,0.184334403,0.983736638,0.679292041,0.203343329,0.977295363,0.36554325,0.602755658,0.371042583,0.119539819,0.972452206,0.93520874,0.576948538,0.625860693,0.08949608,0.368229619,0.299558615,0.119521895,0.39165806,0.158247342,0.643972263,0.181410716,0.621462922,0.983424317,0.568873726,0.006712182,0.353201407,0.365442393,0.72939506,0.411330176,0.723545983,0.708246415,0.540406838,0.622695022,0.915614843,0.904497371,0.451803564,0.987013241,0.828340592,0.944261941,0.510711185,0.731556751,0.146830724,0.841107848,0.155254639,0.300913339,0.381589351,0.384017353,0.598780231,0.549284862,0.501844454,0.84610596,0.575201505,0.496666056,0.869984521,0.289442207,0.651181332,0.686029062,0.016505412,0.176505373,0.063841016,0.326869739,0.828560643,0.768342835,0.478362425,0.776165847,0.551453934,0.173344538,0.281483617,0.000154764,0.629521133,0.774448835,0.775129182,0.465349405,0.645644509,0.794318741,0.308875021,0.264064719,0.034284522,0.128924788,0.542316005,0.824303919,1
sample_189,0.691633269,0.96734984,0.65741619,0.346649322,0.134554045,0.256884871,0.784956957,0.870134515,0.142113671,0.578707375,0.347907991,0.950028108,0.071037239,0.825519349,0.675309012,0.387447716,0.266870976,0.206334717,0.496465469,0.894999391,0.584085458,0.548521512,0.342321753,0.662852317,0.226366678,0.513386671,0.6074551,0.022726954,0.282739992,0.48866486,0.331366305,0.2224455,0.125594266,0.570858259,0.945815832,0.772782963,0.125467124,0.31688675,0.572951585,0.363959288,0.42528762,0.591794649,0.493131581,0.917781352,0.142154807,0.91084111,0.850705713,0.265272873,0.794613877,0.6699703,0.803444058,0.734999163,0.729102418,0.985417668,0.024989273,0.532860884,0.102525662,0.172813733,0.80697682,0.795565886,0.706656644,0.359038139,0.79097163,0.880189616,0.480621221,0.971566017,0.931171849,0.326942054,0.567552168,0.563702891,0.911833145,0.932180154,0.23984613,0.136682816,0.840133865,0.108126469,0.147208679,0.346007098,0.47365351,0.884457187,0.758232186,0.338286471,0.353269829,0.081132509,0.231701803,0.643137185,0.121413279,0.664706566,0.714216318,0.668686746,0.388150321,0.047162082,0.297601631,0.617203985,0.278740497,0.32119327,0.179614771,0.62761621,0.663206598,0.41637013,1
sample_190,0.072060584,0.780744903,0.234144901,0.902184926,0.606399675,0.028413048,0.910677746,0.964589676,0.286614654,0.613846765,0.723353603,0.553818221,0.293606315,0.367451636,0.924459694,0.097221235,0.288569576,0.337322235,0.626526304,0.870212181,0.531844292,0.165405199,0.04571809,0.495003384,0.237571142,0.072003298,0.422285742,0.356510615,0.203248559,0.677112432,0.233004029,0.635302188,0.724827167,0.652029219,0.674387742,0.179524613,0.349504913,0.749196533,0.738576244,0.609555855,0.741514194,0.873199692,0.666091225,0.923841858,0.844931136,0.80051036,0.411265358,0.497012802,0.624630498,0.475253135,0.46905528,0.317504712,0.759898451,0.187354111,0.390964484,0.09189781,0.783563165,0.212902558,0.067650902,0.509290445,0.504351907,0.853276895,0.027503697,0.340026839,0.034051484,0.026853563,0.499025589,0.543700585,0.185436313,0.685550724,0.50749099,0.168811163,0.320349967,0.826612288,0.197219086,0.667531766,0.962696985,0.708160214,0.631052053,0.270400236,0.139426382,0.164865814,0.96637236,0.953340039,0.3318474,0.497577441,0.191146691,0.240397183,0.984467204,0.813505698,0.891589543,0.267730915,0.59710973,0.143477872,0.350498565,0.494728418,0.758254702,0.789991222,0.04413287,0.145531811,0
sample_191,0.2980836,0.560685848,0.479279492,0.70214182,0.192877168,0.765129985,0.949929302,0.748231604,0.605584279,0.427442562,0.564131861,0.369239558,0.98434535,0.644881772,0.158438563,0.618518565,0.632000711,0.224810174,0.263274675,0.371851849,0.186283978,0.368810444,0.70152982,0.602513286,0.158304928,0.734645219,0.502079351,0.282011713,0.443213606,0.519626816,0.389241314,0.843053961,0.422523822,0.277277519,0.645238044,0.509651986,0.629021806,0.255586785,0.45227341,0.911540651,0.368230989,0.454310932,0.798570389,0.864178688,0.411254239,0.55536724,0.32863339,0.592404656,0.153925149,0.366168373,0.282908819,0.65681722,0.742392931,0.23777203,0.072420065,0.586989946,0.481548424,0.799010525,0.192995452,0.612433591,0.093385833,0.172602434,0.95685234,0.270647237,0.186355739,0.573263103,0.453523813,0.406165883,0.063227025,0.142617356,0.072083605,0.264395386,0.764936587,0.544952483,0.559735151,0.494169687,0.227699224,0.838912931,0.695357628,0.563969983,0.48355442,0.432633231,0.196578227,0.725095007,0.465224492,0.402755047,0.67921616,0.355801269,0.908757773,0.315990152,0.034788153,0.035198401,0.534909458,0.719838141,0.520093699,0.912750007,0.829803066,0.09080129,0.19689709,0.37750833,1
sample_192,0.078831831,0.559911968,0.94244275,0.595806506,0.945955291,0.893424992,0.116642663,0.065339826,0.194438175,0.257881534,0.699112462,0.094104665,0.16554796,0.359908993,0.911525288,0.316211969,0.55785949,0.188163349,0.171144516,0.31087028,0.475315151,0.656799657,0.246720336,0.252314343,0.321017268,0.497644324,0.237929675,0.341121386,0.861709838,0.084815083,0.992539535,0.229997142,0.013164243,0.125976673,0.427567762,0.743104214,0.625976253,0.439565978,0.7168635,0.28789003,0.185129289,0.24881321,0.179417892,0.696741011,0.189142883,0.618590349,0.538933782,0.760475278,0.391638277,0.071661039,0.668292593,0.01079447,0.393835822,0.146982711,0.316002477,0.842706869,0.936615512,0.007644046,0.772371655,0.397077442,0.507129916,0.298029904,0.845755545,0.267446419,0.18898137,0.006602528,0.091168181,0.420616593,0.013852291,0.299767051,0.636132228,0.411081798,0.900009119,0.591923719,0.674841906,0.651955455,0.669432964,0.677230468,0.531949684,0.703237699,0.573475903,0.04799032,0.000736853,0.83983621,0.256904439,0.156862842,0.737225759,0.451304623,0.567658175,0.856771812,0.286213865,0.309266578,0.089668007,0.698900122,0.522943984,0.364875661,0.919817157,0.284308152,0.079365934,0.543643864,0
sample_193,0.369698892,0.005949835,0.377242033,0.783081075,0.73377886,0.792986458,0.790011825,0.754217083,0.547550363,0.180357776,0.279099568,0.027734152,0.715735204,0.533052895,0.655347931,0.553705926,0.691048428,0.160710337,0.663698502,0.891153853,0.785618443,0.038027119,0.296944242,0.276960204,0.390021146,0.249373798,0.856585039,0.574604019,0.191337578,0.908893046,0.665501844,0.415712403,0.71807119,0.071565841,0.16324578,0.867271109,0.148482972,0.987928089,0.499390837,0.464939339,0.072509965,0.706207556,0.194644323,0.425579534,0.165636175,0.286562782,0.822916875,0.318653034,0.640426131,0.478433504,0.234015252,0.129672017,0.775542825,0.051260345,0.178936409,0.792661095,0.505289401,0.222943252,0.658351864,0.060303834,0.678404048,0.304282817,0.451231272,0.308180166,0.736730648,0.959535045,0.470419403,0.027498226,0.986656893,0.389286011,0.769851451,0.357747127,0.893655036,0.893050062,0.482662102,0.813050835,0.886493598,0.232616498,0.337321263,0.863284789,0.154513697,0.136290163,0.935711355,0.96403335,0.728026016,0.564398411,0.101195051,0.565842365,0.735051437,0.719515591,0.723146927,0.228777451,0.928933909,0.831477284,0.10693769,0.68879422,0.097896384,0.106652741,0.252566294,0.509707948,1
sample_194,0.244729427,0.327905255,0.506213978,0.59197648,0.383280794,0.796613823,0.75782963,0.862973557,0.874741427,0.362899811,0.78756768,0.114546987,0.677657464,0.668693167,0.052488369,0.994461932,0.109147314,0.715906501,0.943560383,0.383243137,0.533273049,0.995540479,0.689548552,0.860342273,0.248000254,0.989706946,0.033641577,0.054896357,0.893405441,0.199319698,0.876812161,0.306260631,0.085869315,0.64134443,0.894736045,0.219264015,0.60525317,0.429896806,0.122379566,0.404898757,0.780497441,0.684156735,0.216140404,0.592961259,0.031892344,0.878896719,0.803856384,0.639359731,0.191178041,0.271948765,0.951812628,0.932687587,0.959986527,0.622412117,0.486000037,0.828706754,0.882072692,0.898002649,0.40822288,0.754601902,0.358167604,0.378026193,0.879147734,0.402105192,0.059714521,0.009625725,0.188936553,0.956138543,0.247397045,0.871930794,0.28476635,0.04067153,0.277582667,0.891915689,0.657698494,0.619084822,0.27972768,0.53953146,0.231236573,0.967955637,0.104578345,0.51576256,0.993228458,0.154611197,0.677476486,0.13187188,0.113848924,0.363090863,0.396325975,0.05191295,0.226679988,0.53215378,0.22573711,0.524154109,0.317614023,0.312736292,0.889037874,0.51189968,0.426779386,0.616679102,0
